# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1529       5.514783480919e-11       2.865741300457e-12       1.158773642627e-13       0.000000000000e+00 
 1530       5.486054059376e-11       2.873822750264e-12       5.483565232902e-14       0.000000000000e+00 
 1531       5.457892038303e-11       2.881546139566e-12      -6.824905382483e-15       0.000000000000e+00 
 1532       5.430297932249e-11       2.888909495583e-12      -6.907376095411e-14       0.000000000000e+00 
 1533       5.403272248851e-11       2.895910840879e-12      -1.318801990861e-13       0.000000000000e+00 
 1534       5.376815488820e-11       2.902548193364e-12      -1.952133368199e-13       0.000000000000e+00 
 1535       5.350928145923e-11       2.908819566284e-12      -2.590421232611e-13       0.000000000000e+00 
 1536       5.325610706962e-11       2.914722968221e-12      -3.233353393029e-13       0.000000000000e+00 
 1537       5.300863651766e-11       2.920256403085e-12      -3.880615973495e-13       0.000000000000e+00 
 1538       5.276687453166e-11       2.925417870113e-12      -4.531893410387e-13       0.000000000000e+00 
 1539       5.253082576982e-11       2.930205363861e-12      -5.186868449655e-13       0.000000000000e+00 
 1540       5.230049482007e-11       2.934616874201e-12      -5.845222144055e-13       0.000000000000e+00 
 1541       5.207588619987e-11       2.938650386318e-12      -6.506633850376e-13       0.000000000000e+00 
 1542       5.185700435607e-11       2.942303880703e-12      -7.170781226676e-13       0.000000000000e+00 
 1543       5.164385366475e-11       2.945575333151e-12      -7.837340229513e-13       0.000000000000e+00 
 1544       5.143643843102e-11       2.948462714753e-12      -8.505985111176e-13       0.000000000000e+00 
 1545       5.123476288887e-11       2.950963991896e-12      -9.176388416918e-13       0.000000000000e+00 
 1546       5.103883120101e-11       2.953077126254e-12      -9.848220982189e-13       0.000000000000e+00 
 1547       5.084864745870e-11       2.954800074787e-12      -1.052115192987e-12       0.000000000000e+00 
 1548       5.066421568157e-11       2.956130789736e-12      -1.119484866749e-12       0.000000000000e+00 
 1549       5.048553981745e-11       2.957067218616e-12      -1.186897688448e-12       0.000000000000e+00 
 1550       5.031262374222e-11       2.957607304214e-12      -1.254320054940e-12       0.000000000000e+00 
 1551       5.014547125965e-11       2.957748984585e-12      -1.321718190715e-12       0.000000000000e+00 
 1552       4.998408610120e-11       2.957490193044e-12      -1.389058147624e-12       0.000000000000e+00 
 1553       4.982847192587e-11       2.956828858166e-12      -1.456305804598e-12       0.000000000000e+00 
 1554       4.967863232004e-11       2.955762903777e-12      -1.523426867374e-12       0.000000000000e+00 
 1555       4.953457079729e-11       2.954290248954e-12      -1.590386868219e-12       0.000000000000e+00 
 1556       4.939629079825e-11       2.952408808017e-12      -1.657151165648e-12       0.000000000000e+00 
 1557       4.926379569040e-11       2.950116490527e-12      -1.723684944154e-12       0.000000000000e+00 
 1558       4.913707716475e-11       2.947412193554e-12      -1.789955690968e-12       0.000000000000e+00 
 1559       4.901608030686e-11       2.944298788693e-12      -1.855940652336e-12       0.000000000000e+00 
 1560       4.890073819757e-11       2.940780163084e-12      -1.921619446703e-12       0.000000000000e+00 
 1561       4.879098348560e-11       2.936860229728e-12      -1.986971593864e-12       0.000000000000e+00 
 1562       4.868674838686e-11       2.932542927532e-12      -2.051976514813e-12       0.000000000000e+00 
 1563       4.858796468368e-11       2.927832221356e-12      -2.116613531592e-12       0.000000000000e+00 
 1564       4.849456372411e-11       2.922732102051e-12      -2.180861867130e-12       0.000000000000e+00 
 1565       4.840647642115e-11       2.917246586510e-12      -2.244700645093e-12       0.000000000000e+00 
 1566       4.832363325199e-11       2.911379717709e-12      -2.308108889727e-12       0.000000000000e+00 
 1567       4.824596425732e-11       2.905135564753e-12      -2.371065525707e-12       0.000000000000e+00 
 1568       4.817339904056e-11       2.898518222921e-12      -2.433549377979e-12       0.000000000000e+00 
 1569       4.810586676710e-11       2.891531813707e-12      -2.495539171609e-12       0.000000000000e+00 
 1570       4.804329616361e-11       2.884180484869e-12      -2.557013531624e-12       0.000000000000e+00 
 1571       4.798561551726e-11       2.876468410471e-12      -2.617950982863e-12       0.000000000000e+00 
 1572       4.793275267497e-11       2.868399790930e-12      -2.678329949817e-12       0.000000000000e+00 
 1573       4.788463504271e-11       2.859978853057e-12      -2.738128756481e-12       0.000000000000e+00 
 1574       4.784118958474e-11       2.851209850102e-12      -2.797325626192e-12       0.000000000000e+00 
 1575       4.780234282286e-11       2.842097061803e-12      -2.855898681483e-12       0.000000000000e+00 
 1576       4.776802083568e-11       2.832644794426e-12      -2.913825943920e-12       0.000000000000e+00 
 1577       4.773814925786e-11       2.822857380810e-12      -2.971085333954e-12       0.000000000000e+00 
 1578       4.771265327941e-11       2.812739180413e-12      -3.027654670764e-12       0.000000000000e+00 
 1579       4.769145764491e-11       2.802294579358e-12      -3.083511672104e-12       0.000000000000e+00 
 1580       4.767448665279e-11       2.791527990472e-12      -3.138633954146e-12       0.000000000000e+00 
 1581       4.766166415458e-11       2.780443853336e-12      -3.192999031327e-12       0.000000000000e+00 
 1582       4.765291355416e-11       2.769046634328e-12      -3.246584316197e-12       0.000000000000e+00 
 1583       4.764815780705e-11       2.757340826667e-12      -3.299367119258e-12       0.000000000000e+00 
 1584       4.764731941965e-11       2.745330950456e-12      -3.351324648819e-12       0.000000000000e+00 
 1585       4.765032044849e-11       2.733021552731e-12      -3.402434010833e-12       0.000000000000e+00 
 1586       4.765708249949e-11       2.720417207500e-12      -3.452672208747e-12       0.000000000000e+00 
 1587       4.766752672727e-11       2.707522515792e-12      -3.502016143346e-12       0.000000000000e+00 
 1588       4.768157383431e-11       2.694342105699e-12      -3.550442612600e-12       0.000000000000e+00 
 1589       4.769914407031e-11       2.680880632423e-12      -3.597928311510e-12       0.000000000000e+00 
 1590       4.772015723139e-11       2.667142778317e-12      -3.644449831949e-12       0.000000000000e+00 
 1591       4.774453265938e-11       2.653133252931e-12      -3.689983662514e-12       0.000000000000e+00 
 1592       4.777218924103e-11       2.638856793060e-12      -3.734506188367e-12       0.000000000000e+00 
 1593       4.780304540734e-11       2.624318162783e-12      -3.777993691083e-12       0.000000000000e+00 
 1594       4.783701913277e-11       2.609522153510e-12      -3.820422348493e-12       0.000000000000e+00 
 1595       4.787402793451e-11       2.594473584028e-12      -3.861768234534e-12       0.000000000000e+00 
 1596       4.791398887174e-11       2.579177300543e-12      -3.902007319090e-12       0.000000000000e+00 
 1597       4.795681800756e-11       2.563638461128e-12      -3.941119221572e-12       0.000000000000e+00 
 1598       4.800242879085e-11       2.547863391819e-12      -3.979098509573e-12       0.000000000000e+00 
 1599       4.805073365807e-11       2.531858738449e-12      -4.015943503403e-12       0.000000000000e+00 
 1600       4.810164456855e-11       2.515631183016e-12      -4.051652531776e-12       0.000000000000e+00 
 1601       4.815507300370e-11       2.499187443743e-12      -4.086223931829e-12       0.000000000000e+00 
 1602       4.821092996623e-11       2.482534275129e-12      -4.119656049146e-12       0.000000000000e+00 
 1603       4.826912597940e-11       2.465678468017e-12      -4.151947237777e-12       0.000000000000e+00 
 1604       4.832957108624e-11       2.448626849645e-12      -4.183095860264e-12       0.000000000000e+00 
 1605       4.839217484880e-11       2.431386283704e-12      -4.213100287662e-12       0.000000000000e+00 
 1606       4.845684634738e-11       2.413963670399e-12      -4.241958899557e-12       0.000000000000e+00 
 1607       4.852349417976e-11       2.396365946506e-12      -4.269670084095e-12       0.000000000000e+00 
 1608       4.859202646042e-11       2.378600085429e-12      -4.296232237999e-12       0.000000000000e+00 
 1609       4.866235081982e-11       2.360673097256e-12      -4.321643766593e-12       0.000000000000e+00 
 1610       4.873437440357e-11       2.342592028823e-12      -4.345903083824e-12       0.000000000000e+00 
 1611       4.880800387171e-11       2.324363963766e-12      -4.369008612282e-12       0.000000000000e+00 
 1612       4.888314539794e-11       2.305996022581e-12      -4.390958783226e-12       0.000000000000e+00 
 1613       4.895970466883e-11       2.287495362682e-12      -4.411752036604e-12       0.000000000000e+00 
 1614       4.903758688307e-11       2.268869178459e-12      -4.431386821074e-12       0.000000000000e+00 
 1615       4.911669675073e-11       2.250124701336e-12      -4.449861594028e-12       0.000000000000e+00 
 1616       4.919693849243e-11       2.231269199829e-12      -4.467174821613e-12       0.000000000000e+00 
 1617       4.927821583862e-11       2.212309979603e-12      -4.483324978752e-12       0.000000000000e+00 
 1618       4.936043202882e-11       2.193254383530e-12      -4.498310549171e-12       0.000000000000e+00 
 1619       4.944348981083e-11       2.174109791747e-12      -4.512130025414e-12       0.000000000000e+00 
 1620       4.952729143996e-11       2.154883621718e-12      -4.524781908869e-12       0.000000000000e+00 
 1621       4.961173867831e-11       2.135583328283e-12      -4.536264709793e-12       0.000000000000e+00 
 1622       4.969673279393e-11       2.116216403724e-12      -4.546576947328e-12       0.000000000000e+00 
 1623       4.978217456013e-11       2.096790377820e-12      -4.555717149525e-12       0.000000000000e+00 
 1624       4.986796425465e-11       2.077312817905e-12      -4.563683853370e-12       0.000000000000e+00 
 1625       4.995400165894e-11       2.057791328925e-12      -4.570475604801e-12       0.000000000000e+00 
 1626       5.004018605738e-11       2.038233553498e-12      -4.576090958733e-12       0.000000000000e+00 
 1627       5.012641623649e-11       2.018647171968e-12      -4.580528479079e-12       0.000000000000e+00 
 1628       5.021259048421e-11       1.999039902470e-12      -4.583786738773e-12       0.000000000000e+00 
 1629       5.029860658910e-11       1.979419500979e-12      -4.585864319790e-12       0.000000000000e+00 
 1630       5.038436183956e-11       1.959793761375e-12      -4.586759813170e-12       0.000000000000e+00 
 1631       5.046975302313e-11       1.940170515499e-12      -4.586471819041e-12       0.000000000000e+00 
 1632       5.055467642563e-11       1.920557633207e-12      -4.584998946640e-12       0.000000000000e+00 
 1633       5.063902783050e-11       1.900963022435e-12      -4.582339814331e-12       0.000000000000e+00 
 1634       5.072270251793e-11       1.881394629250e-12      -4.578493049636e-12       0.000000000000e+00 
 1635       5.080559526417e-11       1.861860437913e-12      -4.573457289247e-12       0.000000000000e+00 
 1636       5.088760908535e-11       1.842367997031e-12      -4.567233869499e-12       0.000000000000e+00 
 1637       5.096868155607e-11       1.822922993276e-12      -4.559834924013e-12       0.000000000000e+00 
 1638       5.104875872468e-11       1.803530665027e-12      -4.551275358511e-12       0.000000000000e+00 
 1639       5.112778638958e-11       1.784196275152e-12      -4.541570167079e-12       0.000000000000e+00 
 1640       5.120571009889e-11       1.764925111047e-12      -4.530734432319e-12       0.000000000000e+00 
 1641       5.128247515007e-11       1.745722484670e-12      -4.518783325484e-12       0.000000000000e+00 
 1642       5.135802658954e-11       1.726593732580e-12      -4.505732106628e-12       0.000000000000e+00 
 1643       5.143230921229e-11       1.707544215969e-12      -4.491596124740e-12       0.000000000000e+00 
 1644       5.150526756153e-11       1.688579320707e-12      -4.476390817897e-12       0.000000000000e+00 
 1645       5.157684592833e-11       1.669704457370e-12      -4.460131713397e-12       0.000000000000e+00 
 1646       5.164698835120e-11       1.650925061281e-12      -4.442834427906e-12       0.000000000000e+00 
 1647       5.171563861574e-11       1.632246592548e-12      -4.424514667604e-12       0.000000000000e+00 
