# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  937       1.211958455982e+03       3.611027903728e+01       0.000000000000e+00       7.312491370851e+01       8.176370841159e-11       1.060076744480e-07       9.445892044895e-09 
  938       1.202200270223e+03       3.606473109701e+01       0.000000000000e+00       7.141463153268e+01       8.148980906057e-11       1.026082530749e-07       8.527356951420e-09 
  939       1.192643093314e+03       3.601561442142e+01       0.000000000000e+00       6.970330118705e+01       8.121715764848e-11       9.931158587970e-08       7.611562085518e-09 
  940       1.183286884029e+03       3.596295210664e+01       0.000000000000e+00       6.799127672031e+01       8.094575798996e-11       9.611759004003e-08       6.698653447314e-09 
  941       1.174131591278e+03       3.590676758001e+01       0.000000000000e+00       6.627891502745e+01       8.067561354641e-11       9.302617224876e-08       5.788778406916e-09 
  942       1.165177154065e+03       3.584708460113e+01       0.000000000000e+00       6.456657585710e+01       8.040672742167e-11       9.003722864042e-08       4.882085710574e-09 
  943       1.156423501456e+03       3.578392726283e+01       0.000000000000e+00       6.285462181883e+01       8.013910235765e-11       8.715064471770e-08       3.978725486854e-09 
  944       1.147870552543e+03       3.571731999218e+01       0.000000000000e+00       6.114341839047e+01       7.987274072997e-11       8.436629527768e-08       3.078849252830e-09 
  945       1.139518216409e+03       3.564728755146e+01       0.000000000000e+00       5.943333392546e+01       7.960764454356e-11       8.168404433792e-08       2.182609920278e-09 
  946       1.131366392092e+03       3.557385503917e+01       0.000000000000e+00       5.772473966010e+01       7.934381542820e-11       7.910374506238e-08       1.290161801892e-09 
  947       1.123414968552e+03       3.549704789101e+01       0.000000000000e+00       5.601800972095e+01       7.908125463416e-11       7.662523968714e-08       4.016606175023e-10 
  948       1.115663824630e+03       3.541689188088e+01       0.000000000000e+00       5.431352113209e+01       7.881996302764e-11       7.424835944596e-08      -4.827364996884e-10 
  949       1.108112829022e+03       3.533341312189e+01       0.000000000000e+00       5.261165382245e+01       7.855994108636e-11       7.197292449566e-08      -1.362870996859e-09 
  950       1.100761840233e+03       3.524663806733e+01       0.000000000000e+00       5.091279063315e+01       7.830118889499e-11       6.979874384133e-08      -2.238582895312e-09 
  951       1.093610706552e+03       3.515659351165e+01       0.000000000000e+00       4.921731732480e+01       7.804370614065e-11       6.772561526136e-08      -3.109710784206e-09 
  952       1.086659266009e+03       3.506330659150e+01       0.000000000000e+00       4.752562258482e+01       7.778749210836e-11       6.575332523231e-08      -3.976091814271e-09 
  953       1.079907346342e+03       3.496680478667e+01       0.000000000000e+00       4.583809803476e+01       7.753254567643e-11       6.388164885355e-08      -4.837561691517e-09 
  954       1.073354764965e+03       3.486711592114e+01       0.000000000000e+00       4.415513823762e+01       7.727886531189e-11       6.211034977183e-08      -5.693954670930e-09 
  955       1.067001328928e+03       3.476426816401e+01       0.000000000000e+00       4.247714070516e+01       7.702644906584e-11       6.043918010554e-08      -6.545103550156e-09 
  956       1.060846834883e+03       3.465829003055e+01       0.000000000000e+00       4.080450590524e+01       7.677529456883e-11       5.886788036892e-08      -7.390839663169e-09 
  957       1.054891069052e+03       3.454921038315e+01       0.000000000000e+00       3.913763726911e+01       7.652539902617e-11       5.739617939600e-08      -8.230992873936e-09 
  958       1.049133807187e+03       3.443705843233e+01       0.000000000000e+00       3.747694119875e+01       7.627675921325e-11       5.602379426445e-08      -9.065391570060e-09 
  959       1.043574814538e+03       3.432186373775e+01       0.000000000000e+00       3.582282707417e+01       7.602937147080e-11       5.475043021916e-08      -9.893862656421e-09 
  960       1.038213845816e+03       3.420365620918e+01       0.000000000000e+00       3.417570726075e+01       7.578323170021e-11       5.357578059573e-08      -1.071623154880e-08 
  961       1.033050645158e+03       3.408246610749e+01       0.000000000000e+00       3.253599711655e+01       7.553833535869e-11       5.249952674372e-08      -1.153232216748e-08 
  962       1.028084946094e+03       3.395832404567e+01       0.000000000000e+00       3.090411499961e+01       7.529467745454e-11       5.152133794978e-08      -1.234195693088e-08 
  963       1.023316471507e+03       3.383126098979e+01       0.000000000000e+00       2.928048227529e+01       7.505225254233e-11       5.064087136057e-08      -1.314495674911e-08 
  964       1.018744933603e+03       3.370130826002e+01       0.000000000000e+00       2.766552332360e+01       7.481105471807e-11       4.985777190552e-08      -1.394114101755e-08 
  965       1.014370033871e+03       3.356849753160e+01       0.000000000000e+00       2.605966554646e+01       7.457107761433e-11       4.917167221936e-08      -1.473032761044e-08 
  966       1.010191463052e+03       3.343286083585e+01       0.000000000000e+00       2.446333937510e+01       7.433231439542e-11       4.858219256460e-08      -1.551233287443e-08 
  967       1.006208901100e+03       3.329443056118e+01       0.000000000000e+00       2.287697827731e+01       7.409475775243e-11       4.808894075370e-08      -1.628697162209e-08 
  968       1.002422017149e+03       3.315323945402e+01       0.000000000000e+00       2.130101876480e+01       7.385839989834e-11       4.769151207114e-08      -1.705405712549e-08 
  969       9.988304694776e+02       3.300932061988e+01       0.000000000000e+00       1.973590040050e+01       7.362323256306e-11       4.738948919530e-08      -1.781340110967e-08 
  970       9.954339054720e+02       3.286270752433e+01       0.000000000000e+00       1.818206580588e+01       7.338924698846e-11       4.718244212017e-08      -1.856481374620e-08 
  971       9.922319615930e+02       3.271343399394e+01       0.000000000000e+00       1.663996066827e+01       7.315643392339e-11       4.706992807683e-08      -1.930810364660e-08 
  972       9.892242633393e+02       3.256153421735e+01       0.000000000000e+00       1.511003374817e+01       7.292478361865e-11       4.705149145487e-08      -2.004307785593e-08 
  973       9.864102633715e+02       3.240704397932e+01       0.000000000000e+00       1.359269751953e+01       7.269428782698e-11       4.712655420104e-08      -2.076954776812e-08 
  974       9.837887532927e+02       3.225000438134e+01       0.000000000000e+00       1.208820942846e+01       7.246494587921e-11       4.729408446998e-08      -2.148734703158e-08 
  975       9.813583444693e+02       3.209045817886e+01       0.000000000000e+00       1.059678886668e+01       7.223675878017e-11       4.755292036371e-08      -2.219631403346e-08 
  976       9.791176291524e+02       3.192844855439e+01       0.000000000000e+00       9.118656379327e+00       7.200972721649e-11       4.790187865943e-08      -2.289628600980e-08 
  977       9.770651804219e+02       3.176401911864e+01       0.000000000000e+00       7.654033667300e+00       7.178385155306e-11       4.833975468821e-08      -2.358709904122e-08 
  978       9.751995521305e+02       3.159721391167e+01       0.000000000000e+00       6.203143589571e+00       7.155913182932e-11       4.886532221341e-08      -2.426858804858e-08 
  979       9.735192788482e+02       3.142807740405e+01       0.000000000000e+00       4.766210165537e+00       7.133556775569e-11       4.947733330893e-08      -2.494058678867e-08 
  980       9.720228758064e+02       3.125665449800e+01       0.000000000000e+00       3.343458577347e+00       7.111315870989e-11       5.017451823703e-08      -2.560292784988e-08 
  981       9.707088388421e+02       3.108299052853e+01       0.000000000000e+00       1.935115172235e+00       7.089190373330e-11       5.095558532606e-08      -2.625544264780e-08 
  982       9.695756443423e+02       3.090713126463e+01       0.000000000000e+00       5.414074648555e-01       7.067180152722e-11       5.181922084783e-08      -2.689796142094e-08 
  983       9.686217491881e+02       3.072912291035e+01       0.000000000000e+00      -8.374358603819e-01       7.045285044920e-11       5.276408889475e-08      -2.753031322633e-08 
  984       9.678455906987e+02       3.054901210602e+01       0.000000000000e+00      -2.201184946982e+00       7.023504850932e-11       5.378883125668e-08      -2.815232593515e-08 
  985       9.672455865761e+02       3.036684592936e+01       0.000000000000e+00      -3.549608764029e+00       7.001839336643e-11       5.489206729759e-08      -2.876382622839e-08 
  986       9.668201348492e+02       3.018267189664e+01       0.000000000000e+00      -4.882475103851e+00       6.980288232441e-11       5.607239383187e-08      -2.936463959243e-08 
  987       9.665676138175e+02       2.999653796381e+01       0.000000000000e+00      -6.199550579691e+00       6.958851232837e-11       5.732838500047e-08      -2.995459031468e-08 
  988       9.664863819962e+02       2.980849252767e+01       0.000000000000e+00      -7.500600623369e+00       6.937527996085e-11       5.865859214666e-08      -3.053350147918e-08 
  989       9.665747780597e+02       2.961858442705e+01       0.000000000000e+00      -8.785389482949e+00       6.916318143807e-11       6.006154369168e-08      -3.110119496217e-08 
  990       9.668311207862e+02       2.942686294386e+01       0.000000000000e+00      -1.005368022041e+01       6.895221260602e-11       6.153574501000e-08      -3.165749142775e-08 
  991       9.672537090018e+02       2.923337780437e+01       0.000000000000e+00      -1.130523470930e+01       6.874236893665e-11       6.307967830437e-08      -3.220221032338e-08 
  992       9.678408215249e+02       2.903817918024e+01       0.000000000000e+00      -1.253981363242e+01       6.853364552400e-11       6.469180248065e-08      -3.273516987551e-08 
  993       9.685907171101e+02       2.884131768975e+01       0.000000000000e+00      -1.375717647949e+01       6.832603708031e-11       6.637055302228e-08      -3.325618708515e-08 
  994       9.695016343927e+02       2.864284439891e+01       0.000000000000e+00      -1.495708154478e+01       6.811953793213e-11       6.811434186461e-08      -3.376507772339e-08 
  995       9.705717918328e+02       2.844281082263e+01       0.000000000000e+00      -1.613928592482e+01       6.791414201638e-11       6.992155726884e-08      -3.426165632702e-08 
  996       9.717993876597e+02       2.824126892584e+01       0.000000000000e+00      -1.730354551606e+01       6.770984287643e-11       7.179056369582e-08      -3.474573619400e-08 
  997       9.731825998159e+02       2.803827112468e+01       0.000000000000e+00      -1.844961501251e+01       6.750663365812e-11       7.371970167950e-08      -3.521712937909e-08 
  998       9.747195859015e+02       2.783387028761e+01       0.000000000000e+00      -1.957724790343e+01       6.730450710581e-11       7.570728770020e-08      -3.567564668931e-08 
  999       9.764084831182e+02       2.762811973658e+01       0.000000000000e+00      -2.068619647099e+01       6.710345555837e-11       7.775161405750e-08      -3.612109767949e-08 
