# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1947       4.149782157883e+02       1.351462109900e+01       0.000000000000e+00      -3.745853162953e+01       1.965622457855e-10      -4.438243297788e-08       4.108766488304e-08 
 1948       4.153422852646e+02       1.338773184700e+01       0.000000000000e+00      -3.732928690701e+01       1.962858457280e-10      -4.453485094682e-08       4.064342912844e-08 
 1949       4.156964607981e+02       1.326143988181e+01       0.000000000000e+00      -3.719430359182e+01       1.960099040305e-10      -4.469043884891e-08       4.019792903072e-08 
 1950       4.160405516142e+02       1.313576718046e+01       0.000000000000e+00      -3.705366091523e+01       1.957344207091e-10      -4.484849876177e-08       3.975119776348e-08 
 1951       4.163743662507e+02       1.301073580273e+01       0.000000000000e+00      -3.690743848594e+01       1.954593957357e-10      -4.500832841077e-08       3.930326871300e-08 
 1952       4.166977125569e+02       1.288636789123e+01       0.000000000000e+00      -3.675571629059e+01       1.951848290386e-10      -4.516922115782e-08       3.885417547886e-08 
 1953       4.170103976926e+02       1.276268567156e+01       0.000000000000e+00      -3.659857469422e+01       1.949107205016e-10      -4.533046599015e-08       3.840395187444e-08 
 1954       4.173122281276e+02       1.263971145234e+01       0.000000000000e+00      -3.643609444084e+01       1.946370699640e-10      -4.549134750908e-08       3.795263192749e-08 
 1955       4.176030096405e+02       1.251746762535e+01       0.000000000000e+00      -3.626835665389e+01       1.943638772204e-10      -4.565114591880e-08       3.750024988067e-08 
 1956       4.178825473181e+02       1.239597666566e+01       0.000000000000e+00      -3.609544283675e+01       1.940911420202e-10      -4.580913701511e-08       3.704684019209e-08 
 1957       4.181506455545e+02       1.227526113165e+01       0.000000000000e+00      -3.591743487327e+01       1.938188640677e-10      -4.596459217416e-08       3.659243753587e-08 
 1958       4.184071080500e+02       1.215534366522e+01       0.000000000000e+00      -3.573441502825e+01       1.935470430215e-10      -4.611677834118e-08       3.613707680269e-08 
 1959       4.186517378108e+02       1.203624699179e+01       0.000000000000e+00      -3.554646594797e+01       1.932756784947e-10      -4.626495801918e-08       3.568079310031e-08 
 1960       4.188843371477e+02       1.191799392048e+01       0.000000000000e+00      -3.535367066065e+01       1.930047700540e-10      -4.640838925769e-08       3.522362175418e-08 
 1961       4.191047076754e+02       1.180060734416e+01       0.000000000000e+00      -3.515611257703e+01       1.927343172201e-10      -4.654632564140e-08       3.476559830794e-08 
 1962       4.193126503118e+02       1.168411023959e+01       0.000000000000e+00      -3.495387549079e+01       1.924643194670e-10      -4.667801627891e-08       3.430675852397e-08 
 1963       4.195079652769e+02       1.156852566749e+01       0.000000000000e+00      -3.474704357913e+01       1.921947762220e-10      -4.680270579132e-08       3.384713838399e-08 
 1964       4.196904520920e+02       1.145387677268e+01       0.000000000000e+00      -3.453570140323e+01       1.919256868653e-10      -4.691963430097e-08       3.338677408956e-08 
 1965       4.198599095793e+02       1.134018678413e+01       0.000000000000e+00      -3.431993390877e+01       1.916570507296e-10      -4.702803742002e-08       3.292570206266e-08 
 1966       4.200161358603e+02       1.122747901514e+01       0.000000000000e+00      -3.409982642642e+01       1.913888671005e-10      -4.712714623912e-08       3.246395894623e-08 
 1967       4.201589283556e+02       1.111577686335e+01       0.000000000000e+00      -3.387546467239e+01       1.911211352153e-10      -4.721618731604e-08       3.200158160474e-08 
 1968       4.202880837838e+02       1.100510381092e+01       0.000000000000e+00      -3.364693474889e+01       1.908538542635e-10      -4.729438266426e-08       3.153860712474e-08 
 1969       4.204033981607e+02       1.089548342457e+01       0.000000000000e+00      -3.341432314464e+01       1.905870233861e-10      -4.736094974156e-08       3.107507281541e-08 
 1970       4.205046667984e+02       1.078693935576e+01       0.000000000000e+00      -3.317771673539e+01       1.903206416757e-10      -4.741510143866e-08       3.061101620910e-08 
 1971       4.205916843044e+02       1.067949534069e+01       0.000000000000e+00      -3.293720278445e+01       1.900547081758e-10      -4.745604606776e-08       3.014647506192e-08 
 1972       4.206642445812e+02       1.057317520051e+01       0.000000000000e+00      -3.269286894313e+01       1.897892218810e-10      -4.748298735111e-08       2.968148735428e-08 
 1973       4.207221408246e+02       1.046800284134e+01       0.000000000000e+00      -3.244480325130e+01       1.895241817364e-10      -4.749512440956e-08       2.921609129145e-08 
 1974       4.207651655239e+02       1.036400225441e+01       0.000000000000e+00      -3.219309413789e+01       1.892595866374e-10      -4.749165175112e-08       2.875032530410e-08 
 1975       4.207931104603e+02       1.026119751616e+01       0.000000000000e+00      -3.193783042136e+01       1.889954354297e-10      -4.747175925950e-08       2.828422804889e-08 
 1976       4.208057667063e+02       1.015961278834e+01       0.000000000000e+00      -3.167910131024e+01       1.887317269087e-10      -4.743463218258e-08       2.781783840901e-08 
 1977       4.208029246248e+02       1.005927231810e+01       0.000000000000e+00      -3.141699640364e+01       1.884684598193e-10      -4.737945112099e-08       2.735119549474e-08 
 1978       4.207843738685e+02       9.960200438114e+00       0.000000000000e+00      -3.115160569171e+01       1.882056328559e-10      -4.730539201654e-08       2.688433864401e-08 
 1979       4.207499033787e+02       9.862421566670e+00       0.000000000000e+00      -3.088301955621e+01       1.879432446617e-10      -4.721162614076e-08       2.641730742298e-08 
 1980       4.206993013848e+02       9.765960207771e+00       0.000000000000e+00      -3.061132877096e+01       1.876812938290e-10      -4.709732008334e-08       2.595014162656e-08 
 1981       4.206323554032e+02       9.670840951244e+00       0.000000000000e+00      -3.033662450236e+01       1.874197788984e-10      -4.696163574059e-08       2.548288127903e-08 
 1982       4.205488522364e+02       9.577088472839e+00       0.000000000000e+00      -3.005899830993e+01       1.871586983586e-10      -4.680373030394e-08       2.501556663454e-08 
 1983       4.204485779727e+02       9.484727534329e+00       0.000000000000e+00      -2.977854214678e+01       1.868980506467e-10      -4.662275624832e-08       2.454823817772e-08 
 1984       4.203313179847e+02       9.393782983618e+00       0.000000000000e+00      -2.949534836010e+01       1.866378341471e-10      -4.641786132062e-08       2.408093662421e-08 
 1985       4.201968569288e+02       9.304279754840e+00       0.000000000000e+00      -2.920950969171e+01       1.863780471919e-10      -4.618818852810e-08       2.361370292126e-08 
 1986       4.200449787441e+02       9.216242868462e+00       0.000000000000e+00      -2.892111927855e+01       1.861186880602e-10      -4.593287612678e-08       2.314657824827e-08 
 1987       4.198755088363e+02       9.129693965013e+00       0.000000000000e+00      -2.863027033288e+01       1.858597552766e-10      -4.565126758989e-08       2.267960266418e-08 
 1988       4.196884409685e+02       9.044640878146e+00       0.000000000000e+00      -2.833705517931e+01       1.856012485111e-10      -4.534354407312e-08       2.221281103218e-08 
 1989       4.194838113028e+02       8.961087984978e+00       0.000000000000e+00      -2.804156621170e+01       1.853431676917e-10      -4.501009891114e-08       2.174623705110e-08 
 1990       4.192616563020e+02       8.879039665480e+00       0.000000000000e+00      -2.774389621331e+01       1.850855127070e-10      -4.465132827837e-08       2.127991460501e-08 
 1991       4.190220127297e+02       8.798500302482e+00       0.000000000000e+00      -2.744413835726e+01       1.848282834061e-10      -4.426763119651e-08       2.081387776360e-08 
 1992       4.187649176504e+02       8.719474281663e+00       0.000000000000e+00      -2.714238620705e+01       1.845714795981e-10      -4.385940954205e-08       2.034816078266e-08 
 1993       4.184904084307e+02       8.641965991557e+00       0.000000000000e+00      -2.683873371707e+01       1.843151010521e-10      -4.342706805383e-08       1.988279810450e-08 
 1994       4.181985227391e+02       8.565979823540e+00       0.000000000000e+00      -2.653327523306e+01       1.840591474970e-10      -4.297101434057e-08       1.941782435842e-08 
 1995       4.178892985467e+02       8.491520171835e+00       0.000000000000e+00      -2.622610549264e+01       1.838036186212e-10      -4.249165888843e-08       1.895327436115e-08 
 1996       4.175627741277e+02       8.418591433506e+00       0.000000000000e+00      -2.591731962578e+01       1.835485140722e-10      -4.198941506857e-08       1.848918311729e-08 
 1997       4.172189880597e+02       8.347198008455e+00       0.000000000000e+00      -2.560701315531e+01       1.832938334568e-10      -4.146469914474e-08       1.802558581975e-08 
 1998       4.168579792240e+02       8.277344299420e+00       0.000000000000e+00      -2.529528199742e+01       1.830395763405e-10      -4.091793028083e-08       1.756251785021e-08 
 1999       4.164797868066e+02       8.209034711973e+00       0.000000000000e+00      -2.498222246214e+01       1.827857422474e-10      -4.034953054845e-08       1.710001477955e-08 
 2000       4.160844502980e+02       8.142273654515e+00       0.000000000000e+00      -2.466793125383e+01       1.825323306601e-10      -3.975992493455e-08       1.663811236833e-08 
 2001       4.156720094941e+02       8.077065538273e+00       0.000000000000e+00      -2.435250547173e+01       1.822793410194e-10      -3.914954134901e-08       1.617684656720e-08 
 2002       4.152425044962e+02       8.013414777302e+00       0.000000000000e+00      -2.403604261038e+01       1.820267727239e-10      -3.851881063225e-08       1.571625351739e-08 
 2003       4.147959757120e+02       7.951325788475e+00       0.000000000000e+00      -2.371864056016e+01       1.817746251300e-10      -3.786816656281e-08       1.525636955110e-08 
 2004       4.143324638555e+02       7.890802991485e+00       0.000000000000e+00      -2.340039760778e+01       1.815228975517e-10      -3.719804586505e-08       1.479723119202e-08 
 2005       4.138520099478e+02       7.831850808842e+00       0.000000000000e+00      -2.308141243678e+01       1.812715892601e-10      -3.650888821672e-08       1.433887515573e-08 
 2006       4.133546553175e+02       7.774473665868e+00       0.000000000000e+00      -2.276178412801e+01       1.810206994836e-10      -3.580113625659e-08       1.388133835016e-08 
 2007       4.128404416007e+02       7.718675990696e+00       0.000000000000e+00      -2.244161216013e+01       1.807702274072e-10      -3.507523559217e-08       1.342465787606e-08 
 2008       4.123094107422e+02       7.664462214266e+00       0.000000000000e+00      -2.212099641013e+01       1.805201721725e-10      -3.433163480727e-08       1.296887102743e-08 
 2009       4.117616049954e+02       7.611836770321e+00       0.000000000000e+00      -2.180003715378e+01       1.802705328777e-10      -3.357078546976e-08       1.251401529198e-08 
 2010       4.111970669229e+02       7.560804095410e+00       0.000000000000e+00      -2.147883506617e+01       1.800213085770e-10      -3.279314213915e-08       1.206012835158e-08 
 2011       4.106158393967e+02       7.511368628877e+00       0.000000000000e+00      -2.115749122219e+01       1.797724982804e-10      -3.199916237433e-08       1.160724808272e-08 
 2012       4.100179655993e+02       7.463534812863e+00       0.000000000000e+00      -2.083610709700e+01       1.795241009539e-10      -3.118930674122e-08       1.115541255694e-08 
 2013       4.094034890232e+02       7.417307092304e+00       0.000000000000e+00      -2.051478456659e+01       1.792761155187e-10      -3.036403882050e-08       1.070466004134e-08 
 2014       4.087724534723e+02       7.372689914925e+00       0.000000000000e+00      -2.019362590819e+01       1.790285408513e-10      -2.952382521526e-08       1.025502899894e-08 
