# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.841761986600e+06       9.355537587861e-11       1.630454039187e-01       1.743503315000e+07       1.344526018071e+04       4.731309487846e-03       3.820824272676e+10       9.412867072100e-02       1.794446378627e+14       5.732426560114e+10       3.442009355471e+11       4.066036797913e-08       1.241342178777e+14       3.039803809416e+14       3.039803809416e+14       1.011929519135e+14      -2.483391443238e+15       1.768317090843e-04       5.927952106959e-02 
       2.822007878786e+06       9.486944592727e-11       1.641863447312e-01       1.719356085748e+07       1.344525903977e+04       4.764428326517e-03       3.794264038781e+10       9.478731403314e-02       1.745068885812e+14       5.613711207375e+10       3.370727263938e+11       4.066036797913e-08       1.207184365402e+14       2.956185349598e+14       2.956185349598e+14       9.840844170712e+13      -2.398279529310e+15       1.769048394933e-04       5.926860809779e-02 
       2.802391088504e+06       9.620197122849e-11       1.653352668382e-01       1.695543345998e+07       1.344525789085e+04       4.797778992455e-03       3.767888434122e+10       9.545056423484e-02       1.697050104774e+14       5.497454381441e+10       3.300921383600e+11       4.066036797913e-08       1.173966466563e+14       2.874867238159e+14       2.874867238159e+14       9.570055237790e+13      -2.316084682915e+15       1.769779867391e-04       5.925779919733e-02 
       2.782910661214e+06       9.755321093083e-11       1.664922260316e-01       1.672060461995e+07       1.344525673389e+04       4.831363108387e-03       3.741696175276e+10       9.611845352362e-02       1.650352648096e+14       5.383605167659e+10       3.232561142986e+11       4.066036797913e-08       1.141662618810e+14       2.795786188566e+14       2.795786188566e+14       9.306717556355e+13      -2.236706924451e+15       1.770511509463e-04       5.924709494402e-02 
       2.763565649009e+06       9.892342782090e-11       1.676572784963e-01       1.648902864176e+07       1.344525556884e+04       4.865182308397e-03       3.715685987745e+10       9.679101432164e-02       1.604940157144e+14       5.272113705789e+10       3.165616603743e+11       4.066036797913e-08       1.110247670371e+14       2.718880655489e+14       2.718880655489e+14       9.050626091716e+13      -2.160049701073e+15       1.771243322406e-04       5.923649591785e-02 
       2.744355110574e+06       1.003128883744e-10       1.688304808085e-01       1.626066046287e+07       1.344525439563e+04       4.899238238007e-03       3.689856605889e+10       9.746827927733e-02       1.560777273756e+14       5.162931168165e+10       3.100058447522e+11       4.066036797913e-08       1.079697161568e+14       2.644090786889e+14       2.644090786889e+14       8.801581451081e+13      -2.086019769240e+15       1.771975307488e-04       5.922600270302e-02 
       2.725278111136e+06       1.017218628079e-10       1.700118899407e-01       1.603545564501e+07       1.344525321423e+04       4.933532554257e-03       3.664206772866e+10       9.815028126689e-02       1.517829612715e+14       5.056009738315e+10       3.035857963140e+11       4.066036797913e-08       1.049987305779e+14       2.571358377430e+14       2.571358377430e+14       8.559389728312e+13      -2.014527081294e+15       1.772707465983e-04       5.921561588798e-02 
       2.706333722419e+06       1.031506251314e-10       1.712015632638e-01       1.581337036554e+07       1.344525202455e+04       4.968066925785e-03       3.638735240572e+10       9.883705339596e-02       1.476063734973e+14       4.951302590017e+10       2.972987034006e+11       4.066036797913e-08       1.021094970911e+14       2.500626823177e+14       2.500626823177e+14       8.323862352946e+13      -1.945484675913e+15       1.773439799176e-04       5.920533606545e-02 
       2.687521022601e+06       1.045994532013e-10       1.723995585435e-01       1.559436140894e+07       1.344525082656e+04       5.002843032908e-03       3.613440769577e+10       9.952862900112e-02       1.435447121621e+14       4.848763866794e+10       2.911418125808e+11       4.066036797913e-08       9.929976613932e+13       2.431841077527e+14       2.431841077527e+14       8.094815943380e+13      -1.878808572333e+15       1.774172308363e-04       5.919516383243e-02 
       2.668839096268e+06       1.060686287749e-10       1.736059339546e-01       1.537838615839e+07       1.344524962018e+04       5.037862567706e-03       3.588322129067e+10       1.002250416516e-01       1.395948148564e+14       4.748348661826e+10       2.851124274451e+11       4.066036797913e-08       9.656735006613e+13       2.364947608366e+14       2.364947608366e+14       7.872072164083e+13      -1.814417668189e+15       1.774904994846e-04       5.918509979025e-02 
       2.650287034368e+06       1.075584375644e-10       1.748207480759e-01       1.516540258747e+07       1.344524840537e+04       5.073127234101e-03       3.563378096786e+10       1.009263251507e-01       1.357536061901e+14       4.650012998291e+10       2.792079074252e+11       4.066036797913e-08       9.391012141239e+13       2.299894356399e+14       2.299894356399e+14       7.655457586750e+13      -1.752233640854e+15       1.775637859941e-04       5.917514454462e-02 
       2.631863934171e+06       1.090691692932e-10       1.760440598955e-01       1.495536925197e+07       1.344524718206e+04       5.108638747942e-03       3.538607458971e+10       1.016325135378e-01       1.320180953982e+14       4.553713810098e+10       2.734256666375e+11       4.066036797913e-08       9.132601125982e+13       2.236630694628e+14       2.236630694628e+14       7.444803555268e+13      -1.692180852168e+15       1.776370904969e-04       5.916529870561e-02 
       2.613568899218e+06       1.106011177515e-10       1.772759288142e-01       1.474824528187e+07       1.344524595019e+04       5.144398837088e-03       3.514009010300e+10       1.023436410895e-01       1.283853740119e+14       4.459408923031e+10       2.677631727503e+11       4.066036797913e-08       8.881300762019e+13       2.175107388941e+14       2.175107388941e+14       7.239946054402e+13      -1.634186256426e+15       1.777104131264e-04       5.915556288772e-02 
       2.595401039286e+06       1.121545808539e-10       1.785164146440e-01       1.454399037331e+07       1.344524470970e+04       5.180409241491e-03       3.489581553826e+10       1.030597423218e-01       1.248526135940e+14       4.367057036275e+10       2.622179458752e+11       4.066036797913e-08       8.636915386875e+13       2.115276559790e+14       2.115276559790e+14       7.040725582093e+13      -1.578179311522e+15       1.777837540170e-04       5.914593770987e-02 
       2.577359470337e+06       1.137298606969e-10       1.797655776190e-01       1.434256478084e+07       1.344524346054e+04       5.216671713283e-03       3.465323900924e+10       1.037808519912e-01       1.214170635372e+14       4.276617704332e+10       2.567875574806e+11       4.066036797913e-08       8.399254722079e+13       2.057091644925e+14       2.057091644925e+14       6.846987025267e+13      -1.524091893139e+15       1.778571133039e-04       5.913642379548e-02 
       2.559443314479e+06       1.153272636177e-10       1.810234783898e-01       1.414392930959e+07       1.344524220264e+04       5.253188016859e-03       3.441234871233e+10       1.045070050969e-01       1.180760489218e+14       4.188051319307e+10       2.514696293286e+11       4.066036797913e-08       8.168133725020e+13       2.000507363146e+14       2.000507363146e+14       6.658579539068e+13      -1.471858211879e+15       1.779304911234e-04       5.912702177246e-02 
       2.541651699923e+06       1.169471002538e-10       1.822901780324e-01       1.394804530770e+07       1.344524093594e+04       5.289959928964e-03       3.417313292594e+10       1.052382368821e-01       1.148269684336e+14       4.101319093561e+10       2.462618324329e+11       4.066036797913e-08       7.943372444864e+13       1.945479679056e+14       1.945479679056e+14       6.475356429407e+13      -1.421414733234e+15       1.780038876128e-04       5.911773227327e-02 
       2.523983760941e+06       1.185896856031e-10       1.835657380489e-01       1.375487465879e+07       1.344523966038e+04       5.326989238780e-03       3.393558000999e+10       1.059745828360e-01       1.116672923380e+14       4.016383042721e+10       2.411618860396e+11       4.066036797913e-08       7.724795882453e+13       1.891965768790e+14       1.891965768790e+14       6.297175038751e+13      -1.372700100300e+15       1.780773029104e-04       5.910855593492e-02 
       2.506438637821e+06       1.202553390855e-10       1.848502203684e-01       1.356437977453e+07       1.344523837590e+04       5.364277748010e-03       3.369967840530e+10       1.067160786953e-01       1.085945605109e+14       3.933205969053e+10       2.361675566273e+11       4.066036797913e-08       7.512233854045e+13       1.839923986676e+14       1.839923986676e+14       6.123896635044e+13      -1.325655059140e+15       1.781507371556e-04       5.909949339902e-02 
       2.489015476829e+06       1.219443846045e-10       1.861436873587e-01       1.337652358732e+07       1.344523708243e+04       5.401827270970e-03       3.346541663303e+10       1.074627604458e-01       1.056063805227e+14       3.851751445162e+10       2.312766569300e+11       4.066036797913e-08       7.305520858811e+13       1.789313832822e+14       1.789313832822e+14       5.955386303692e+13      -1.280222386707e+15       1.782241904887e-04       5.909054531182e-02 
       2.471713430163e+06       1.236571506104e-10       1.874462018131e-01       1.319126954310e+07       1.344523577991e+04       5.439639634674e-03       3.323278329416e+10       1.082146643246e-01       1.027004257760e+14       3.771983798045e+10       2.264870449784e+11       4.066036797913e-08       7.104495949977e+13       1.740095921587e+14       1.740095921587e+14       5.791512842524e+13      -1.236346821231e+15       1.782976630511e-04       5.908171232420e-02 
       2.454531655918e+06       1.253939701639e-10       1.887578269725e-01       1.300858159420e+07       1.344523446829e+04       5.477716678925e-03       3.300176706889e+10       1.089718268213e-01       9.987443369381e+13       3.693868093465e+10       2.217966231622e+11       4.066036797913e-08       6.909002609510e+13       1.692231950930e+14       1.692231950930e+14       5.632148659630e+13      -1.193974995001e+15       1.783711549853e-04       5.907299509175e-02 
       2.437469318039e+06       1.271551810010e-10       1.900786265123e-01       1.282842419236e+07       1.344523314749e+04       5.516060256400e-03       3.277235671612e+10       1.097342846803e-01       9.712620395819e+13       3.617370120653e+10       2.172033373114e+11       4.066036797913e-08       6.718888626255e+13       1.645684672593e+14       1.645684672593e+14       5.477169674024e+13      -1.153055369445e+15       1.784446664347e-04       5.906439427478e-02 
       2.420525586282e+06       1.289411255985e-10       1.914086645575e-01       1.265076228180e+07       1.344523181745e+04       5.554672232749e-03       3.254454107287e+10       1.105020749021e-01       9.445359679678e+13       3.542456377324e+10       2.127051757966e+11       4.066036797913e-08       6.534005977418e+13       1.600417863105e+14       1.600417863105e+14       5.326455219032e+13      -1.113538172437e+15       1.785181975439e-04       5.905591053836e-02 
