# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  108       3.766643018574e-10       1.169676944263e-13      -3.719501247935e-12       3.700880462009e-16       7.507863165777e-12       1.148873873897e-12      -6.390014249764e-15 
  109       3.808897109870e-10       1.186033134094e-13      -3.802592260184e-12       3.771115622095e-16       7.318676114879e-12       1.127547804601e-12      -6.351413047440e-15 
  110       3.851366171885e-10       1.201999956904e-13      -3.885025855311e-12       3.842125390690e-16       7.135821230393e-12       1.106859354771e-12      -6.326253022393e-15 
  111       3.894041888373e-10       1.217560665445e-13      -3.966731396450e-12       3.913915634253e-16       6.959080566923e-12       1.086783783095e-12      -6.311196391113e-15 
  112       3.936914613147e-10       1.232698656758e-13      -4.047637982383e-12       3.986492334680e-16       6.788181887007e-12       1.067290187697e-12      -6.302617059930e-15 
  113       3.979973327577e-10       1.247397484027e-13      -4.127674481360e-12       4.059861590050e-16       6.622797074073e-12       1.048341324619e-12      -6.296593792136e-15 
  114       4.023205598088e-10       1.261640868426e-13      -4.206769564933e-12       4.134029615370e-16       6.462540545403e-12       1.029893426311e-12      -6.288903375095e-15 
  115       4.066597533663e-10       1.275412710974e-13      -4.284851741770e-12       4.209002743320e-16       6.306967665090e-12       1.011896020110e-12      -6.275013787358e-15 
  116       4.110135609228e-10       1.288697473433e-13      -4.361849277597e-12       4.284787394350e-16       6.155671314756e-12       9.943029139113e-13      -6.251017101869e-15 
  117       4.153812478198e-10       1.301481348202e-13      -4.437689871635e-12       4.361389981236e-16       6.008588318777e-12       9.771070564761e-13      -6.216571480104e-15 
  118       4.197621790104e-10       1.313751253578e-13      -4.512301004158e-12       4.438816994268e-16       5.865727467779e-12       9.603095943496e-13      -6.172305702779e-15 
  119       4.241556362220e-10       1.325494492385e-13      -4.585610079321e-12       4.517075031329e-16       5.727073983082e-12       9.439090020412e-13      -6.118912899027e-15 
  120       4.285608153557e-10       1.336698767089e-13      -4.657544457983e-12       4.596170798373e-16       5.592588797541e-12       9.279009992479e-13      -6.057152022410e-15 
  121       4.329768238858e-10       1.347352194913e-13      -4.728031490524e-12       4.676111109900e-16       5.462207836397e-12       9.122784680771e-13      -5.987849326924e-15 
  122       4.374026782596e-10       1.357443322954e-13      -4.796998549661e-12       4.756902889426e-16       5.335841298118e-12       8.970313702684e-13      -5.911899843019e-15 
  123       4.418373012972e-10       1.366961143292e-13      -4.864373063267e-12       4.838553169967e-16       5.213372935245e-12       8.821466644166e-13      -5.830268853600e-15 
  124       4.462795195908e-10       1.375895108110e-13      -4.930082547189e-12       4.921069094507e-16       5.094659335234e-12       8.676082231943e-13      -5.743993370046e-15 
  125       4.507280609048e-10       1.384235144805e-13      -4.994054638067e-12       5.004457916473e-16       4.979529201306e-12       8.533967505741e-13      -5.654183608219e-15 
  126       4.551815515750e-10       1.391971671104e-13      -5.056217126151e-12       5.088727000215e-16       4.867782633286e-12       8.394896990512e-13      -5.562024464470e-15 
  127       4.596385139084e-10       1.399095610180e-13      -5.116497988119e-12       5.173883821475e-16       4.759190408452e-12       8.258611868660e-13      -5.468776991659e-15 
